Plant,Temperature,Minimum Humidity,Maximum Humidity, Minimum Soil Moisture,Maximum Soil Moisture,Minimum pH Level,Maximum pH Level,Disease/Pest,Practices,Medicines/Remedy
Rice crops,26,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,27,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,28,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,29,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,30,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,31,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,32,0.83,1,0.4,0.6,5.5,6.8,"Yellow stem borer, Scirpophaga incertulas","Early planting, moderate nitrogen use, clipping leaf tips before transplanting, and removing rice ratoons and volunteers during the off-season help control paddy hispa infestations.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,35,0.6,0.82,0.32,0.5,5,7.5,"White stem borer, Scirpophaga innotata","Maintain shade and soil moisture, plant shade trees early, remove borer-infested plants, clean and paste stems with neem or lime solutions, and use pheromone traps to control coffee white stem borers.","100ml/acre of emamectin benzoate 5% SG, 300ml/acre of chlorpyriphos 50% + cypermethrin 5% EC, 100ml/acre of a general larvicide, or 400ml/acre of fipronil 5% SC"
Rice crops,36,0.6,0.82,0.32,0.5,5,7.5,"White stem borer, Scirpophaga innotata","Maintain shade and soil moisture, plant shade trees early, remove borer-infested plants, clean and paste stems with neem or lime solutions, and use pheromone traps to control coffee white stem borers.","Diazinon, Bifenthrin, Chlorpyrifos, Fipronil"
Rice crops,37,0.6,0.82,0.32,0.5,5,7.5,"White stem borer, Scirpophaga innotata","Maintain shade and soil moisture, plant shade trees early, remove borer-infested plants, clean and paste stems with neem or lime solutions, and use pheromone traps to control coffee white stem borers.","Diazinon, Bifenthrin, Chlorpyrifos, Fipronil"
Rice crops,38,0.6,0.82,0.32,0.5,5,7.5,"White stem borer, Scirpophaga innotata","Maintain shade and soil moisture, plant shade trees early, remove borer-infested plants, clean and paste stems with neem or lime solutions, and use pheromone traps to control coffee white stem borers.","Diazinon, Bifenthrin, Chlorpyrifos, Fipronil"
Rice crops,39,0.6,0.82,0.32,0.5,5,7.5,"White stem borer, Scirpophaga innotata","Maintain shade and soil moisture, plant shade trees early, remove borer-infested plants, clean and paste stems with neem or lime solutions, and use pheromone traps to control coffee white stem borers.","Diazinon, Bifenthrin, Chlorpyrifos, Fipronil"
Rice crops,21,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,22,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,23,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,24,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,25,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,26,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,27,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,28,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,29,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,30,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,31,0.8,1,0.5,0.75,6,7.5,"Striped stem borer, Chilo suppressalis","Use resistant varieties, handpick and destroy egg masses at seedbed and transplanting, ensure proper timing of planting and synchronous planting, and encourage biological control agents.","abamectin, or tebufenozide"
Rice crops,21,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,22,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,23,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,24,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,25,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,26,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,27,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,28,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,29,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,30,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,31,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,32,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,33,0.6,0.75,0.1,0.4,5.3,7.9,"Gold-fringed stem borer, Chilo auricilius","Planting sugarcane, infested setts buried under soil, harvest residues destroyed, fertilizers applied sparingly, and late spring planting preferred to minimize C. auricilius incidence.","abamectin, diazinon and bifenthrin"
Rice crops,23,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,24,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,25,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,26,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,27,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,28,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,29,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,30,0.6,0.85,0.15,0.35,3.9,7.5,"Root grub, Leucopholis irrorata","Use natural biological control agents, and introduce beneficial nematodes like Entomophatogenic nematodes.","Clothiandin 6g / 30L of Water, Carbofuran 3% 10kg /Acre, Chlorpyriphos 20% EC 2-4ml Foliar Spray, Chlorpyriphos 50% + Cypermethrin 5% EC 400ml /Acre in 200-400L of water, "
Rice crops,20,0.6,0.85,0.8,1,5,8.2,"Root aphid, Tetraneura nigriabdominalis",Encourage biological control agents or natural enemies that can manage the population of rice root aphids.,Spray carbaryl 50 WP@ 1kg/ha 
Rice crops,21,0.45,0.85,0.8,1,5,8.2,"Root aphid, Tetraneura nigriabdominalis",Encourage biological control agents or natural enemies that can manage the population of rice root aphids.,Spray carbaryl 50 WP@ 1kg/ha 
Rice crops,22,0.45,0.85,0.8,1,5,8.2,"Root aphid, Tetraneura nigriabdominalis",Encourage biological control agents or natural enemies that can manage the population of rice root aphids.,Spray carbaryl 50 WP@ 1kg/ha 
Rice crops,23,0.45,0.85,0.8,1,5,8.2,"Root aphid, Tetraneura nigriabdominalis",Encourage biological control agents or natural enemies that can manage the population of rice root aphids.,Spray carbaryl 50 WP@ 1kg/ha 
Rice crops,24,0.45,0.85,0.8,1,5,8.2,"Root aphid, Tetraneura nigriabdominalis",Encourage biological control agents or natural enemies that can manage the population of rice root aphids.,Spray carbaryl 50 WP@ 1kg/ha 
Rice crops,25,0.45,0.85,0.8,1,5,8.2,"Root aphid, Tetraneura nigriabdominalis",Encourage biological control agents or natural enemies that can manage the population of rice root aphids.,Spray carbaryl 50 WP@ 1kg/ha 
Rice crops,19,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,20,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,21,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,22,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,23,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,24,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,25,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,26,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,27,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,28,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,25,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,26,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,27,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,28,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,29,0.69,0.8,0.22,0.38,5.5,7.6,Dark-headed striped stem borer,"Utilize resistant varieties, hand-pick and eliminate egg masses at the seedbed and transplanting, make sure to plant at the right time and in synchrony, and support biological control agents.",diazinon and bifenthrin
Rice crops,22,0.58,0.792,0.25,0.75,6,7.5,Pink stem borer,"Plant cultivars each season with the same maturity class and plant synchronously between fields, early planting within a contiguous area such as an irrigation turnout, increase plant density, use well timed and optimal levels of nitrogen and balanced fertilizer, and encourage use of natural enemies.","abamectin, diazinon, bifenthrin, chlorpyrifos"
Rice crops,23,0.58,0.792,0.25,0.75,6,7.5,Pink stem borer,"Plant cultivars each season with the same maturity class and plant synchronously between fields, early planting within a contiguous area such as an irrigation turnout, increase plant density, use well timed and optimal levels of nitrogen and balanced fertilizer, and encourage use of natural enemies.","abamectin, diazinon, bifenthrin, chlorpyrifos"
Rice crops,24,0.58,0.792,0.25,0.75,6,7.5,Pink stem borer,"Plant cultivars each season with the same maturity class and plant synchronously between fields, early planting within a contiguous area such as an irrigation turnout, increase plant density, use well timed and optimal levels of nitrogen and balanced fertilizer, and encourage use of natural enemies.","abamectin, diazinon, bifenthrin, chlorpyrifos"
Rice crops,25,0.58,0.792,0.25,0.75,6,7.5,Pink stem borer,"Plant cultivars each season with the same maturity class and plant synchronously between fields, early planting within a contiguous area such as an irrigation turnout, increase plant density, use well timed and optimal levels of nitrogen and balanced fertilizer, and encourage use of natural enemies.","abamectin, diazinon, bifenthrin, chlorpyrifos"
Rice crops,26,0.58,0.792,0.25,0.75,6,7.5,Pink stem borer,"Plant cultivars each season with the same maturity class and plant synchronously between fields, early planting within a contiguous area such as an irrigation turnout, increase plant density, use well timed and optimal levels of nitrogen and balanced fertilizer, and encourage use of natural enemies.","abamectin, diazinon, bifenthrin, chlorpyrifos"
Rice crops,27,0.58,0.792,0.25,0.75,6,7.5,Pink stem borer,"Plant cultivars each season with the same maturity class and plant synchronously between fields, early planting within a contiguous area such as an irrigation turnout, increase plant density, use well timed and optimal levels of nitrogen and balanced fertilizer, and encourage use of natural enemies.","abamectin, diazinon, bifenthrin, chlorpyrifos"
Rice crops,28,0.58,0.792,0.25,0.75,6,7.5,Pink stem borer,"Plant cultivars each season with the same maturity class and plant synchronously between fields, early planting within a contiguous area such as an irrigation turnout, increase plant density, use well timed and optimal levels of nitrogen and balanced fertilizer, and encourage use of natural enemies.","abamectin, diazinon, bifenthrin, chlorpyrifos"
Rice crops,25,0.6771,0.82,0.2,0.5,5.5,8.7,"Rice leaffolder, Cnaphalocrocis medinalis","Use resistant varieties, avoid ratooning, flood and plow field after harvest, remove grassy weeds from fields and borders, reduce density of planting, and use balanced fertilizer rates.","Alpha-cypermethrin, abamectin 2%, Cartap hydrochloride"
Rice crops,26,0.6771,0.82,0.2,0.5,5.5,8.7,"Rice leaffolder, Cnaphalocrocis medinalis","Use resistant varieties, avoid ratooning, flood and plow field after harvest, remove grassy weeds from fields and borders, reduce density of planting, and use balanced fertilizer rates.","Alpha-cypermethrin, abamectin 2%, Cartap hydrochloride"
Rice crops,27,0.6771,0.82,0.2,0.5,5.5,8.7,"Rice leaffolder, Cnaphalocrocis medinalis","Use resistant varieties, avoid ratooning, flood and plow field after harvest, remove grassy weeds from fields and borders, reduce density of planting, and use balanced fertilizer rates.","Alpha-cypermethrin, abamectin 2%, Cartap hydrochloride"
Rice crops,28,0.6771,0.82,0.2,0.5,5.5,8.7,"Rice leaffolder, Cnaphalocrocis medinalis","Use resistant varieties, avoid ratooning, flood and plow field after harvest, remove grassy weeds from fields and borders, reduce density of planting, and use balanced fertilizer rates.","Alpha-cypermethrin, abamectin 2%, Cartap hydrochloride"
Rice crops,29,0.6771,0.82,0.2,0.5,5.5,8.7,"Rice leaffolder, Cnaphalocrocis medinalis","Use resistant varieties, avoid ratooning, flood and plow field after harvest, remove grassy weeds from fields and borders, reduce density of planting, and use balanced fertilizer rates.","Alpha-cypermethrin, abamectin 2%, Cartap hydrochloride"
Rice crops,30,0.6771,0.82,0.2,0.5,5.5,8.7,"Rice leaffolder, Cnaphalocrocis medinalis","Use resistant varieties, avoid ratooning, flood and plow field after harvest, remove grassy weeds from fields and borders, reduce density of planting, and use balanced fertilizer rates.","Alpha-cypermethrin, abamectin 2%, Cartap hydrochloride"
Rice crops,31,0.6771,0.82,0.2,0.5,5.5,8.7,"Rice leaffolder, Cnaphalocrocis medinalis","Use resistant varieties, avoid ratooning, flood and plow field after harvest, remove grassy weeds from fields and borders, reduce density of planting, and use balanced fertilizer rates.","Alpha-cypermethrin, abamectin 2%, Cartap hydrochloride"
Rice crops,32,0.6771,0.82,0.2,0.5,5.5,8.7,"Rice leaffolder, Cnaphalocrocis medinalis","Use resistant varieties, avoid ratooning, flood and plow field after harvest, remove grassy weeds from fields and borders, reduce density of planting, and use balanced fertilizer rates.","Alpha-cypermethrin, abamectin 2%, Cartap hydrochloride"
Rice crops,33,0.6771,0.82,0.2,0.5,5.5,8.7,"Rice leaffolder, Cnaphalocrocis medinalis","Use resistant varieties, avoid ratooning, flood and plow field after harvest, remove grassy weeds from fields and borders, reduce density of planting, and use balanced fertilizer rates.","Alpha-cypermethrin, abamectin 2%, Cartap hydrochloride"
Rice crops,34,0.6771,0.82,0.2,0.5,5.5,8.7,"Rice leaffolder, Cnaphalocrocis medinalis","Use resistant varieties, avoid ratooning, flood and plow field after harvest, remove grassy weeds from fields and borders, reduce density of planting, and use balanced fertilizer rates.","Alpha-cypermethrin, abamectin 2%, Cartap hydrochloride"
Rice crops,35,0.6771,0.82,0.2,0.5,5.5,8.7,"Rice leaffolder, Cnaphalocrocis medinalis","Use resistant varieties, avoid ratooning, flood and plow field after harvest, remove grassy weeds from fields and borders, reduce density of planting, and use balanced fertilizer rates.","Alpha-cypermethrin, abamectin 2%, Cartap hydrochloride"
Rice crops,13,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,14,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,15,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,16,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,17,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,18,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,19,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,20,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,21,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,22,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
